zLS1UKKAFJ0-00082 |,matter where you go in the world it,| matter where you go in the world it
zLS1UKKAFJ0-00083 |,doesn't make any difference there is,| doesn't make any difference there is
zLS1UKKAFJ0-00084 |,nothing like what i witnessed tonight,| nothing like what i witnessed tonight
zLS1UKKAFJ0-00085 |,the beauty the majesty of the chamber,| the beauty the majesty of the chamber
zLS1UKKAFJ0-00086 |,the power of the united states the power,| the power of the united states the power
zLS1UKKAFJ0-00087 |,of the people in this room really an,| of the people in this room really an
zLS1UKKAFJ0-00088 |,amazing even i don't think there is,| amazing even i don't think there is
zLS1UKKAFJ0-00089 |,anything like that anywhere in the world,| anything like that anywhere in the world
zLS1UKKAFJ0-00090 |,you can go to any other country you can,| you can go to any other country you can
zLS1UKKAFJ0-00091 |,go to any other location any other place,| go to any other location any other place
zLS1UKKAFJ0-00092 |,it's the beauty of everything it's what,| it's the beauty of everything it's what
zLS1UKKAFJ0-00093 |,it represents and how it represents our,| it represents and how it represents our
zLS1UKKAFJ0-00094 |,country i want to start by introducing,| country i want to start by introducing
zLS1UKKAFJ0-00095 |,some of the people that are here i know,| some of the people that are here i know
zLS1UKKAFJ0-00096 |,some are gonna be left out but they work,| some are gonna be left out but they work
zLS1UKKAFJ0-00097 |,so hard and this is really not a news,| so hard and this is really not a news
zLS1UKKAFJ0-00098 |,conference it's not a speech it's not,| conference it's not a speech it's not
zLS1UKKAFJ0-00099 |,anything it's just we're sort of it's a,| anything it's just we're sort of it's a
zLS1UKKAFJ0-00100 |,celebration because we have something,| celebration because we have something
zLS1UKKAFJ0-00101 |,that just worked out i mean it worked,| that just worked out i mean it worked
zLS1UKKAFJ0-00102 |,out we went through hell unfairly did,| out we went through hell unfairly did
zLS1UKKAFJ0-00103 |,nothing wrong did nothing wrong i've,| nothing wrong did nothing wrong i've
zLS1UKKAFJ0-00104 |,done things wrong in my life i will,| done things wrong in my life i will
zLS1UKKAFJ0-00105 |,admit not purposely but i've done things,| admit not purposely but i've done things
zLS1UKKAFJ0-00106 |,wrong but this is what the end result is,| wrong but this is what the end result is
zLS1UKKAFJ0-00107 |,[applause],| [applause]
zLS1UKKAFJ0-00108 |,[music],| [music]
zLS1UKKAFJ0-00109 |,[applause],| [applause]
zLS1UKKAFJ0-00110 |,[music],| [music]
zLS1UKKAFJ0-00111 |,[applause],| [applause]
zLS1UKKAFJ0-00112 |,[music],| [music]
zLS1UKKAFJ0-00113 |,you could take that home money maybe,| you could take that home money maybe
zLS1UKKAFJ0-00114 |,we'll frame it it's the only good,| we'll frame it it's the only good
zLS1UKKAFJ0-00115 |,headline i've ever had in the washington,| headline i've ever had in the washington
zLS1UKKAFJ0-00116 |,times but every paper is the same does,| times but every paper is the same does
zLS1UKKAFJ0-00117 |,anybody have those papers does anybody,| anybody have those papers does anybody
zLS1UKKAFJ0-00118 |,have them because they're really like,| have them because they're really like
zLS1UKKAFJ0-00119 |,that so i appreciate that but some of,| that so i appreciate that but some of
zLS1UKKAFJ0-00120 |,the people here have been incredible,| the people here have been incredible
zLS1UKKAFJ0-00121 |,warriors they're warriors and there's,| warriors they're warriors and there's
zLS1UKKAFJ0-00122 |,nothing from a legal standpoint this is,| nothing from a legal standpoint this is
zLS1UKKAFJ0-00123 |,a political thing and every time i'd say,| a political thing and every time i'd say
zLS1UKKAFJ0-00124 |,this is unfair let's go to court they,| this is unfair let's go to court they
zLS1UKKAFJ0-00125 |,say so you can't go to court this is,| say so you can't go to court this is
zLS1UKKAFJ0-00126 |,politics and we were treated,| politics and we were treated
zLS1UKKAFJ0-00127 |,unbelievably unfairly and you have to,| unbelievably unfairly and you have to
zLS1UKKAFJ0-00128 |,understand we first went through russia,| understand we first went through russia
zLS1UKKAFJ0-00129 |,russia russia it was all bullshit we,| russia russia it was all bullshit we
zLS1UKKAFJ0-00130 |,then went through the muller report and,| then went through the muller report and
zLS1UKKAFJ0-00131 |,they should have come back one day later,| they should have come back one day later
zLS1UKKAFJ0-00132 |,they didn't they came back two years,| they didn't they came back two years
zLS1UKKAFJ0-00133 |,later after lives were ruined after,| later after lives were ruined after
zLS1UKKAFJ0-00134 |,people went bankrupt after people lost,| people went bankrupt after people lost
zLS1UKKAFJ0-00135 |,all their money people came to,| all their money people came to
zLS1UKKAFJ0-00136 |,washington to help other people,| washington to help other people
zLS1UKKAFJ0-00137 |,bright-eyed and bushy-tailed i say they,| bright-eyed and bushy-tailed i say they
zLS1UKKAFJ0-00138 |,came one or two or three people in,| came one or two or three people in
zLS1UKKAFJ0-00139 |,particular but many people we had a,| particular but many people we had a
zLS1UKKAFJ0-00140 |,rough campaign it was nasty it was one,| rough campaign it was nasty it was one
zLS1UKKAFJ0-00141 |,of the nastiest they say they say andrew,| of the nastiest they say they say andrew
zLS1UKKAFJ0-00142 |,jackson was always the nastiest campaign,| jackson was always the nastiest campaign
zLS1UKKAFJ0-00143 |,they actually said we topped it who was,| they actually said we topped it who was
zLS1UKKAFJ0-00144 |,a nasty it was a nasty both in the,| a nasty it was a nasty both in the
zLS1UKKAFJ0-00145 |,primers and then the in the election but,| primers and then the in the election but
zLS1UKKAFJ0-00146 |,you see we thought after the election,| you see we thought after the election
zLS1UKKAFJ0-00147 |,would stop but it didn't stop it just,| would stop but it didn't stop it just
zLS1UKKAFJ0-00148 |,started and tremendous corruption,| started and tremendous corruption
zLS1UKKAFJ0-00149 |,tremendous corruption so we had a,| tremendous corruption so we had a
zLS1UKKAFJ0-00150 |,campaign little did we know we were,| campaign little did we know we were
zLS1UKKAFJ0-00151 |,running against some very very bad and,| running against some very very bad and
zLS1UKKAFJ0-00152 |,evil people with fake dossiers with all,| evil people with fake dossiers with all
zLS1UKKAFJ0-00153 |,of these horrible dirty cops that took,| of these horrible dirty cops that took
zLS1UKKAFJ0-00154 |,these dossiers and did bad things they,| these dossiers and did bad things they
zLS1UKKAFJ0-00155 |,knew all about it the fisa courts should,| knew all about it the fisa courts should
zLS1UKKAFJ0-00156 |,be ashamed of themselves it's a very,| be ashamed of themselves it's a very
zLS1UKKAFJ0-00157 |,tough thing and then we ended up winning,| tough thing and then we ended up winning
zLS1UKKAFJ0-00158 |,on russia russia russia i should have,| on russia russia russia i should have
zLS1UKKAFJ0-00159 |,taken the one day as a,| taken the one day as a
zLS1UKKAFJ0-00160 |,said it took years then bob muller,| said it took years then bob muller
zLS1UKKAFJ0-00161 |,testified that didn't work out so well,| testified that didn't work out so well
zLS1UKKAFJ0-00162 |,for the other side but they should have,| for the other side but they should have
zLS1UKKAFJ0-00163 |,said that first week because it came out,| said that first week because it came out
zLS1UKKAFJ0-00164 |,is that right jim jordan they knew in,| is that right jim jordan they knew in
zLS1UKKAFJ0-00165 |,the first two days actually devin is,| the first two days actually devin is
zLS1UKKAFJ0-00166 |,that right two days they knew that we,| that right two days they knew that we
zLS1UKKAFJ0-00167 |,were totally innocent but they kept it,| were totally innocent but they kept it
zLS1UKKAFJ0-00168 |,going mark they kept it going forever,| going mark they kept it going forever
zLS1UKKAFJ0-00169 |,because they wanted to inflict political,| because they wanted to inflict political
zLS1UKKAFJ0-00170 |,pain on somebody that had just won an,| pain on somebody that had just won an
zLS1UKKAFJ0-00171 |,election that too a lot of people were,| election that too a lot of people were
zLS1UKKAFJ0-00172 |,surprised i mean we had polls that said,| surprised i mean we had polls that said
zLS1UKKAFJ0-00173 |,we were gonna win we had los angeles,| we were gonna win we had los angeles
zLS1UKKAFJ0-00174 |,times and a few a few papers actually,| times and a few a few papers actually
zLS1UKKAFJ0-00175 |,said it was we're gonna win but it was,| said it was we're gonna win but it was
zLS1UKKAFJ0-00176 |,gonna be close and we did win it was one,| gonna be close and we did win it was one
zLS1UKKAFJ0-00177 |,of the greatest wins of all time and,| of the greatest wins of all time and
zLS1UKKAFJ0-00178 |,they said okay he won and you know i,| they said okay he won and you know i
zLS1UKKAFJ0-00179 |,wrote this down because that was where,| wrote this down because that was where
zLS1UKKAFJ0-00180 |,thing called the insurance policy to me,| thing called the insurance policy to me
zLS1UKKAFJ0-00181 |,when i saw the insurance policy and that,| when i saw the insurance policy and that
zLS1UKKAFJ0-00182 |,was done long before the election not,| was done long before the election not
zLS1UKKAFJ0-00183 |,what's done when they thought that,| what's done when they thought that
zLS1UKKAFJ0-00184 |,hillary clinton was going to win and by,| hillary clinton was going to win and by
zLS1UKKAFJ0-00185 |,the way hillary clinton and the dnc paid,| the way hillary clinton and the dnc paid
zLS1UKKAFJ0-00186 |,for millions millions of dollars to fake,| for millions millions of dollars to fake
zLS1UKKAFJ0-00187 |,da ca and now christopher steele admits,| da ca and now christopher steele admits
zLS1UKKAFJ0-00188 |,that it's a fake because he got sued by,| that it's a fake because he got sued by
zLS1UKKAFJ0-00189 |,rich people i should have sued him too,| rich people i should have sued him too
zLS1UKKAFJ0-00190 |,but when you're president people don't,| but when you're president people don't
zLS1UKKAFJ0-00191 |,like suing i want to thank my legal team,| like suing i want to thank my legal team
zLS1UKKAFJ0-00192 |,by the way not for that advice but for,| by the way not for that advice but for
zLS1UKKAFJ0-00193 |,hat j hat you guys stand up please,| hat j hat you guys stand up please
zLS1UKKAFJ0-00194 |,great job,| great job
zLS1UKKAFJ0-00195 |,[music],| [music]
zLS1UKKAFJ0-00196 |,right at the beginning they said sir you,| right at the beginning they said sir you
zLS1UKKAFJ0-00197 |,have nothing to worry about all of the,| have nothing to worry about all of the
zLS1UKKAFJ0-00198 |,facts are on your side i said you don't,| facts are on your side i said you don't
zLS1UKKAFJ0-00199 |,understand that doesn't matter that,| understand that doesn't matter that
zLS1UKKAFJ0-00200 |,doesn't matter and that was really true,| doesn't matter and that was really true
zLS1UKKAFJ0-00201 |,they made up facts a corrupt politician,| they made up facts a corrupt politician
zLS1UKKAFJ0-00202 |,named adam schiff made up my statement,| named adam schiff made up my statement
zLS1UKKAFJ0-00203 |,to the ukrainian president he brought it,| to the ukrainian president he brought it
zLS1UKKAFJ0-00204 |,out of thin air just made it up they say,| out of thin air just made it up they say
zLS1UKKAFJ0-00205 |,he's a screenwriter a failed,| he's a screenwriter a failed
zLS1UKKAFJ0-00206 |,screenwriter he tried to go too,| screenwriter he tried to go too
zLS1UKKAFJ0-00207 |,unfortunately he went into politics,| unfortunately he went into politics
zLS1UKKAFJ0-00208 |,after them remember he said the,| after them remember he said the
zLS1UKKAFJ0-00209 |,statement which is a mob statement don't,| statement which is a mob statement don't
zLS1UKKAFJ0-00210 |,call me i'll call you i didn't say that,| call me i'll call you i didn't say that
zLS1UKKAFJ0-00211 |,fortunately for all of us here today and,| fortunately for all of us here today and
zLS1UKKAFJ0-00212 |,for our country,| for our country
zLS1UKKAFJ0-00213 |,we had transcripts we had transcribers,| we had transcripts we had transcribers
zLS1UKKAFJ0-00214 |,professional transcribers then they said,| professional transcribers then they said
zLS1UKKAFJ0-00215 |,oh well maybe the transcription is is,| oh well maybe the transcription is is
zLS1UKKAFJ0-00216 |,not correct but lieutenant colonel vint,| not correct but lieutenant colonel vint
zLS1UKKAFJ0-00217 |,bin and his twin brother right we had,| bin and his twin brother right we had
zLS1UKKAFJ0-00218 |,some people that really amazing but we,| some people that really amazing but we
zLS1UKKAFJ0-00219 |,did everything we said what's wrong with,| did everything we said what's wrong with
zLS1UKKAFJ0-00220 |,it,| it
zLS1UKKAFJ0-00221 |,well they didn't add this word or that,| well they didn't add this word or that
zLS1UKKAFJ0-00222 |,what didn't matter i said added they're,| what didn't matter i said added they're
zLS1UKKAFJ0-00223 |,probably wrong but added so now everyone,| probably wrong but added so now everyone
zLS1UKKAFJ0-00224 |,agrees that they were perfectly accurate,| agrees that they were perfectly accurate
zLS1UKKAFJ0-00225 |,when you read those transcripts tim,| when you read those transcripts tim
zLS1UKKAFJ0-00226 |,scott i don't know if tim's here but he,| scott i don't know if tim's here but he
zLS1UKKAFJ0-00227 |,said sir was the first one to call me,| said sir was the first one to call me
zLS1UKKAFJ0-00228 |,sir i read the transcript you did,| sir i read the transcript you did
zLS1UKKAFJ0-00229 |,nothing wrong and mitch he stayed there,| nothing wrong and mitch he stayed there
zLS1UKKAFJ0-00230 |,right from the beginning he never,| right from the beginning he never
zLS1UKKAFJ0-00231 |,changed and mitch mcconnell i want to,| changed and mitch mcconnell i want to
zLS1UKKAFJ0-00232 |,tell you you did a fantastic job,| tell you you did a fantastic job
zLS1UKKAFJ0-00233 |,[music],| [music]
zLS1UKKAFJ0-00234 |,somebody said you know mitch is quiet,| somebody said you know mitch is quiet
zLS1UKKAFJ0-00235 |,why's that he's not quite they not quiet,| why's that he's not quite they not quiet
zLS1UKKAFJ0-00236 |,these are the p he doesn't want people,| these are the p he doesn't want people
zLS1UKKAFJ0-00237 |,to know him and they said is mitch smart,| to know him and they said is mitch smart
zLS1UKKAFJ0-00238 |,i said well let's put it this way,| i said well let's put it this way
zLS1UKKAFJ0-00239 |,for many many years a lot of very smart,| for many many years a lot of very smart
zLS1UKKAFJ0-00240 |,bad in many cases sometimes good but,| bad in many cases sometimes good but
zLS1UKKAFJ0-00241 |,people have been trying to take his,| people have been trying to take his
zLS1UKKAFJ0-00242 |,place and to the best of my knowledge,| place and to the best of my knowledge
zLS1UKKAFJ0-00243 |,i've never even heard the subject come,| i've never even heard the subject come
zLS1UKKAFJ0-00244 |,up because they've been wiped out so,| up because they've been wiped out so
zLS1UKKAFJ0-00245 |,fast this guy is great and i appreciate,| fast this guy is great and i appreciate
zLS1UKKAFJ0-00246 |,it mitch and he's also given us 191 now,| it mitch and he's also given us 191 now
zLS1UKKAFJ0-00247 |,191 federal judges two supreme court,| 191 federal judges two supreme court
zLS1UKKAFJ0-00248 |,judges her left a 191,| judges her left a 191
zLS1UKKAFJ0-00249 |,great guy great he's a tough guy to read,| great guy great he's a tough guy to read
zLS1UKKAFJ0-00250 |,i'm good at reading people tough guy to,| i'm good at reading people tough guy to
zLS1UKKAFJ0-00251 |,read i'd call him my wife would say,| read i'd call him my wife would say
zLS1UKKAFJ0-00252 |,how'd you do with mitch i don't know,| how'd you do with mitch i don't know
zLS1UKKAFJ0-00253 |,that's what makes them good when you can,| that's what makes them good when you can
zLS1UKKAFJ0-00254 |,read somebody fantastic job then he,| read somebody fantastic job then he
zLS1UKKAFJ0-00255 |,understood right for this was crooked,| understood right for this was crooked
zLS1UKKAFJ0-00256 |,politics this was crooked politics how,| politics this was crooked politics how
zLS1UKKAFJ0-00257 |,about all these people they're running,| about all these people they're running
zLS1UKKAFJ0-00258 |,for office they're saying the worst,| for office they're saying the worst
zLS1UKKAFJ0-00259 |,things about me like eight senators on,| things about me like eight senators on
zLS1UKKAFJ0-00260 |,the democrat side most of them got wiped,| the democrat side most of them got wiped
zLS1UKKAFJ0-00261 |,out you know they got a 1% or less most,| out you know they got a 1% or less most
zLS1UKKAFJ0-00262 |,have got less they decided to go home,| have got less they decided to go home
zLS1UKKAFJ0-00263 |,let's go back to california let's go,| let's go back to california let's go
zLS1UKKAFJ0-00264 |,back to wherever they came from let's go,| back to wherever they came from let's go
zLS1UKKAFJ0-00265 |,back to new york how about that one or,| back to new york how about that one or
zLS1UKKAFJ0-00266 |,new york senator gillibrand let's go,| new york senator gillibrand let's go
zLS1UKKAFJ0-00267 |,back to new york after they get nothing,| back to new york after they get nothing
zLS1UKKAFJ0-00268 |,and then they take an oath that they,| and then they take an oath that they
zLS1UKKAFJ0-00269 |,will be fair that they will be reasoning,| will be fair that they will be reasoning
zLS1UKKAFJ0-00270 |,all of the different things than they,| all of the different things than they
zLS1UKKAFJ0-00271 |,had assigned they're not fair but here's,| had assigned they're not fair but here's
zLS1UKKAFJ0-00272 |,the beauty so we have four left they're,| the beauty so we have four left they're
zLS1UKKAFJ0-00273 |,saying the most horrendous things about,| saying the most horrendous things about
zLS1UKKAFJ0-00274 |,mitts okay it's politics and then,| mitts okay it's politics and then
zLS1UKKAFJ0-00275 |,they're supposed to vote on me they,| they're supposed to vote on me they
zLS1UKKAFJ0-00276 |,tried to replace me and then they're,| tried to replace me and then they're
zLS1UKKAFJ0-00277 |,supposed to be voting so i think it's i,| supposed to be voting so i think it's i
zLS1UKKAFJ0-00278 |,mean i think it's incredible but so,| mean i think it's incredible but so
zLS1UKKAFJ0-00279 |,mitch i want to thank you very much,| mitch i want to thank you very much
zLS1UKKAFJ0-00280 |,incredible and you have some of your,| incredible and you have some of your
zLS1UKKAFJ0-00281 |,folks here and they're incredible people,| folks here and they're incredible people
zLS1UKKAFJ0-00282 |,and they've been right from the,| and they've been right from the
zLS1UKKAFJ0-00283 |,beginning and again you're out of,| beginning and again you're out of
zLS1UKKAFJ0-00284 |,session unfortunately i didn't you know,| session unfortunately i didn't you know
zLS1UKKAFJ0-00285 |,i only told these folks let's do this,| i only told these folks let's do this
zLS1UKKAFJ0-00286 |,today we did a prayer breakfast this,| today we did a prayer breakfast this
zLS1UKKAFJ0-00287 |,morning and i thought that was really,| morning and i thought that was really
zLS1UKKAFJ0-00288 |,good in fact that was so good it might,| good in fact that was so good it might
zLS1UKKAFJ0-00289 |,wipe this out but by the end by the time,| wipe this out but by the end by the time
zLS1UKKAFJ0-00290 |,we finish this will wipe that one out,| we finish this will wipe that one out
zLS1UKKAFJ0-00291 |,those statements i had i had nancy,| those statements i had i had nancy
zLS1UKKAFJ0-00292 |,pelosi sitting four seats away and i'm,| pelosi sitting four seats away and i'm
zLS1UKKAFJ0-00293 |,saying things that a lot of people,| saying things that a lot of people
zLS1UKKAFJ0-00294 |,wouldn't have said but i meant to i,| wouldn't have said but i meant to i
zLS1UKKAFJ0-00295 |,meant every word of it but we have some,| meant every word of it but we have some
zLS1UKKAFJ0-00296 |,of the folks that are going to be,| of the folks that are going to be
zLS1UKKAFJ0-00297 |,leaving right after this and they work,| leaving right after this and they work
zLS1UKKAFJ0-00298 |,hard and they did work hard bill cassidy,| hard and they did work hard bill cassidy
zLS1UKKAFJ0-00299 |,senator sand up bill,| senator sand up bill
zLS1UKKAFJ0-00300 |,beauregard,| beauregard
zLS1UKKAFJ0-00301 |,great man when i need to know about,| great man when i need to know about
zLS1UKKAFJ0-00302 |,health insurance and pre-existing,| health insurance and pre-existing
zLS1UKKAFJ0-00303 |,conditions an individual mandates i call,| conditions an individual mandates i call
zLS1UKKAFJ0-00304 |,bill or i call barrasso we get those two,| bill or i call barrasso we get those two
zLS1UKKAFJ0-00305 |,guys they know more than anybody a man,| guys they know more than anybody a man
zLS1UKKAFJ0-00306 |,who just became a senate he's a little,| who just became a senate he's a little
zLS1UKKAFJ0-00307 |,bit like me we have a couple of them,| bit like me we have a couple of them
zLS1UKKAFJ0-00308 |,very successful guy in business and he,| very successful guy in business and he
zLS1UKKAFJ0-00309 |,said what the hell i'll run for the,| said what the hell i'll run for the
zLS1UKKAFJ0-00310 |,senate from indiana and he ran and i saw,| senate from indiana and he ran and i saw
zLS1UKKAFJ0-00311 |,him on television destroying his,| him on television destroying his
zLS1UKKAFJ0-00312 |,opponent and a debate i said you know,| opponent and a debate i said you know
zLS1UKKAFJ0-00313 |,this guy could win and i got behind him,| this guy could win and i got behind him
zLS1UKKAFJ0-00314 |,and mike braun you have done some great,| and mike braun you have done some great
zLS1UKKAFJ0-00315 |,job thank you very much,| job thank you very much
zLS1UKKAFJ0-00316 |,[music],| [music]
zLS1UKKAFJ0-00317 |,a man who got james comey to choke and,| a man who got james comey to choke and
zLS1UKKAFJ0-00318 |,he was just talking in his regular voice,| he was just talking in his regular voice
zLS1UKKAFJ0-00319 |,he is the roughest man he's actually an,| he is the roughest man he's actually an
zLS1UKKAFJ0-00320 |,unbelievable and i appreciate the letter,| unbelievable and i appreciate the letter
zLS1UKKAFJ0-00321 |,you sent me today i just got it,| you sent me today i just got it
zLS1UKKAFJ0-00322 |,but she's got this voice that scares,| but she's got this voice that scares
zLS1UKKAFJ0-00323 |,people you know people from iowa can be,| people you know people from iowa can be
zLS1UKKAFJ0-00324 |,very tough we're doing very well in iowa,| very tough we're doing very well in iowa
zLS1UKKAFJ0-00325 |,but today chuck grassley he's looking at,| but today chuck grassley he's looking at
zLS1UKKAFJ0-00326 |,combing well you tell me what did you,| combing well you tell me what did you
zLS1UKKAFJ0-00327 |,say now he wasn't being rough that was,| say now he wasn't being rough that was
zLS1UKKAFJ0-00328 |,just the way he talked and that was when,| just the way he talked and that was when
zLS1UKKAFJ0-00329 |,comey i think that was when comey,| comey i think that was when comey
zLS1UKKAFJ0-00330 |,announced that he was leaking lying and,| announced that he was leaking lying and
zLS1UKKAFJ0-00331 |,everything else right he choked because,| everything else right he choked because
zLS1UKKAFJ0-00332 |,he never heard anybody talk like that,| he never heard anybody talk like that
zLS1UKKAFJ0-00333 |,you know you should have done if i wish,| you know you should have done if i wish
zLS1UKKAFJ0-00334 |,you got angry you could have gotten the,| you got angry you could have gotten the
zLS1UKKAFJ0-00335 |,whole ball game he would have said i,| whole ball game he would have said i
zLS1UKKAFJ0-00336 |,give up chuck grassley is an incredible,| give up chuck grassley is an incredible
zLS1UKKAFJ0-00337 |,guy,| guy
zLS1UKKAFJ0-00338 |,[music],| [music]
zLS1UKKAFJ0-00339 |,and a man who you know he was running,| and a man who you know he was running
zLS1UKKAFJ0-00340 |,against a tough smart campaign or we,| against a tough smart campaign or we
zLS1UKKAFJ0-00341 |,learned out how good she was right she's,| learned out how good she was right she's
zLS1UKKAFJ0-00342 |,a great campaigner in fact by the end of,| a great campaigner in fact by the end of
zLS1UKKAFJ0-00343 |,the campaign she was actually i thought,| the campaign she was actually i thought
zLS1UKKAFJ0-00344 |,she was more for me than you were josh i,| she was more for me than you were josh i
zLS1UKKAFJ0-00345 |,was worried i saw her and she was saying,| was worried i saw her and she was saying
zLS1UKKAFJ0-00346 |,the greatest things about me and you,| the greatest things about me and you
zLS1UKKAFJ0-00347 |,know who i'm talking about,| know who i'm talking about
zLS1UKKAFJ0-00348 |,and i went to a great place missouri and,| and i went to a great place missouri and
zLS1UKKAFJ0-00349 |,i said who do you have to beat her and,| i said who do you have to beat her and
zLS1UKKAFJ0-00350 |,they said well we have four people i,| they said well we have four people i
zLS1UKKAFJ0-00351 |,said let me see him i got an interview,| said let me see him i got an interview
zLS1UKKAFJ0-00352 |,pia can you imagine i'm interviewing,| pia can you imagine i'm interviewing
zLS1UKKAFJ0-00353 |,people for the united states senate this,| people for the united states senate this
zLS1UKKAFJ0-00354 |,is what i do,| is what i do
zLS1UKKAFJ0-00355 |,where have i got but i love it i love it,| where have i got but i love it i love it
zLS1UKKAFJ0-00356 |,because we're getting great people the,| because we're getting great people the
zLS1UKKAFJ0-00357 |,first one i met was josh holley after,| first one i met was josh holley after
zLS1UKKAFJ0-00358 |,about ten minutes i said to the people,| about ten minutes i said to the people
zLS1UKKAFJ0-00359 |,don't show me anybody else this is the,| don't show me anybody else this is the
zLS1UKKAFJ0-00360 |,guy he was the attorney general did a,| guy he was the attorney general did a
zLS1UKKAFJ0-00361 |,phenomenal job in the state highly,| phenomenal job in the state highly
zLS1UKKAFJ0-00362 |,respected and claire mccaskill so the,| respected and claire mccaskill so the
zLS1UKKAFJ0-00363 |,theory was you couldn't beat her great,| theory was you couldn't beat her great
zLS1UKKAFJ0-00364 |,campaign and remember the last campaign,| campaign and remember the last campaign
zLS1UKKAFJ0-00365 |,she was gonna be taking she was always,| she was gonna be taking she was always
zLS1UKKAFJ0-00366 |,gonna be taken out and she wins and,| gonna be taken out and she wins and
zLS1UKKAFJ0-00367 |,people say how did that happen it didn't,| people say how did that happen it didn't
zLS1UKKAFJ0-00368 |,happen with him but she got so friendly,| happen with him but she got so friendly
zLS1UKKAFJ0-00369 |,toward me in fact one of the ads i still,| toward me in fact one of the ads i still
zLS1UKKAFJ0-00370 |,have i'm putting it in the archives is,| have i'm putting it in the archives is
zLS1UKKAFJ0-00371 |,one of the best ads i've ever made and,| one of the best ads i've ever made and
zLS1UKKAFJ0-00372 |,she tried to convince people that we,| she tried to convince people that we
zLS1UKKAFJ0-00373 |,were best friends but josh ended up,| were best friends but josh ended up
zLS1UKKAFJ0-00374 |,winning by five or six points you are,| winning by five or six points you are
zLS1UKKAFJ0-00375 |,unbelievable you were tough and you are,| unbelievable you were tough and you are
zLS1UKKAFJ0-00376 |,something and one of the greatest,| something and one of the greatest
zLS1UKKAFJ0-00377 |,supporters on the impeachment hoax was,| supporters on the impeachment hoax was
zLS1UKKAFJ0-00378 |,josh holley he was incensed actually i,| josh holley he was incensed actually i
zLS1UKKAFJ0-00379 |,watched him he was incensed at what they,| watched him he was incensed at what they
zLS1UKKAFJ0-00380 |,were doing and what they were saying and,| were doing and what they were saying and
zLS1UKKAFJ0-00381 |,those were the ones you know i had some,| those were the ones you know i had some
zLS1UKKAFJ0-00382 |,that said well i wish you didn't make,| that said well i wish you didn't make
zLS1UKKAFJ0-00383 |,the call and that's okay if they need,| the call and that's okay if they need
zLS1UKKAFJ0-00384 |,that it's incorrect it's totally,| that it's incorrect it's totally
zLS1UKKAFJ0-00385 |,incorrect and then you have some that,| incorrect and then you have some that
zLS1UKKAFJ0-00386 |,used religion as a crutch they never,| used religion as a crutch they never
zLS1UKKAFJ0-00387 |,used it before an article written today,| used it before an article written today
zLS1UKKAFJ0-00388 |,never heard him use it before but today,| never heard him use it before but today
zLS1UKKAFJ0-00389 |,you know it's one of those things but,| you know it's one of those things but
zLS1UKKAFJ0-00390 |,you know two failed presidential,| you know two failed presidential
zLS1UKKAFJ0-00391 |,candidates so things can happen,| candidates so things can happen
zLS1UKKAFJ0-00392 |,when you fail so badly running for,| when you fail so badly running for
zLS1UKKAFJ0-00393 |,president but josh hawley i want to,| president but josh hawley i want to
zLS1UKKAFJ0-00394 |,thank you you were right from the,| thank you you were right from the
zLS1UKKAFJ0-00395 |,beginning men did i make a good choice,| beginning men did i make a good choice
zLS1UKKAFJ0-00396 |,thank you tremendous future a man who is,| thank you tremendous future a man who is
zLS1UKKAFJ0-00397 |,brilliant and who actually was deceived,| brilliant and who actually was deceived
zLS1UKKAFJ0-00398 |,to an extent,| to an extent
zLS1UKKAFJ0-00399 |,comes from a great state utah where my,| comes from a great state utah where my
zLS1UKKAFJ0-00400 |,poll numbers have gone through the roof,| poll numbers have gone through the roof
zLS1UKKAFJ0-00401 |,and one of the senators poll numbers and,| and one of the senators poll numbers and
zLS1UKKAFJ0-00402 |,not this one went down big he saw that,| not this one went down big he saw that
zLS1UKKAFJ0-00403 |,you saw that mike but mike lee is a,| you saw that mike but mike lee is a
zLS1UKKAFJ0-00404 |,brilliant guy he's difficult whenever my,| brilliant guy he's difficult whenever my
zLS1UKKAFJ0-00405 |,son does you know we do signed a lot of,| son does you know we do signed a lot of
zLS1UKKAFJ0-00406 |,legislation that's it's big and it's,| legislation that's it's big and it's
zLS1UKKAFJ0-00407 |,powerful but it's sort of everybody has,| powerful but it's sort of everybody has
zLS1UKKAFJ0-00408 |,to approve it and i see 99 to 1 99 to 1,| to approve it and i see 99 to 1 99 to 1
zLS1UKKAFJ0-00409 |,i say don't tell me who's the one is it,| i say don't tell me who's the one is it
zLS1UKKAFJ0-00410 |,mike yes,| mike yes
zLS1UKKAFJ0-00411 |,and he always has a good reason for it,| and he always has a good reason for it
zLS1UKKAFJ0-00412 |,too by the way but he is he's incredible,| too by the way but he is he's incredible
zLS1UKKAFJ0-00413 |,and right at the beginning he knew we,| and right at the beginning he knew we
zLS1UKKAFJ0-00414 |,were right mike and i appreciate it very,| were right mike and i appreciate it very
zLS1UKKAFJ0-00415 |,much it's just fantastic and say a load,| much it's just fantastic and say a load
zLS1UKKAFJ0-00416 |,of the people of utah and tell him i'm,| of the people of utah and tell him i'm
zLS1UKKAFJ0-00417 |,sorry about mitt romney i'm sorry okay,| sorry about mitt romney i'm sorry okay
zLS1UKKAFJ0-00418 |,we can say that mike lee is by far the,| we can say that mike lee is by far the
